;Scopy version,f4beeb1
;Exported on,Friday February 14/02/2025
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
512,-7.68,0.218177
513,-7.679,0.218177
514,-7.678,0.218177
515,-7.677,0.218177
516,-7.676,0.218177
517,-7.675,0.218177
518,-7.674,0.218177
519,-7.673,0.218177
520,-7.672,0.218177
521,-7.671,0.218177
522,-7.67,0.218177
523,-7.669,0.216439
524,-7.668,0.216439
525,-7.667,0.218177
526,-7.666,0.218177
527,-7.665,0.218177
528,-7.664,0.218177
529,-7.663,0.218177
530,-7.662,0.218177
531,-7.661,0.2147
532,-7.66,0.218177
533,-7.659,0.218177
534,-7.658,0.218177
535,-7.657,0.218177
536,-7.656,0.218177
537,-7.655,0.218177
538,-7.654,0.218177
539,-7.653,0.218177
540,-7.652,0.218177
541,-7.651,0.218177
542,-7.65,0.218177
543,-7.649,0.218177
544,-7.648,0.218177
545,-7.647,0.218177
546,-7.646,0.218177
547,-7.645,0.218177
548,-7.644,0.218177
549,-7.643,0.218177
550,-7.642,0.218177
551,-7.641,0.218177
552,-7.64,0.218177
553,-7.639,0.218177
554,-7.638,0.218177
555,-7.637,0.218177
556,-7.636,0.218177
557,-7.635,0.218177
558,-7.634,0.218177
559,-7.633,0.218177
560,-7.632,0.218177
561,-7.631,0.218177
562,-7.63,0.218177
563,-7.629,0.218177
564,-7.628,0.218177
565,-7.627,0.218177
566,-7.626,0.218177
567,-7.625,0.218177
568,-7.624,0.218177
569,-7.623,0.218177
570,-7.622,0.218177
571,-7.621,0.218177
572,-7.62,0.218177
573,-7.619,0.218177
574,-7.618,0.218177
575,-7.617,0.218177
576,-7.616,0.218177
577,-7.615,0.218177
578,-7.614,0.218177
579,-7.613,0.218177
580,-7.612,0.218177
581,-7.611,0.218177
582,-7.61,0.218177
583,-7.609,0.218177
584,-7.608,0.218177
585,-7.607,0.218177
586,-7.606,0.218177
587,-7.605,0.2147
588,-7.604,0.218177
589,-7.603,0.218177
590,-7.602,0.218177
591,-7.601,0.218177
592,-7.6,0.218177
593,-7.599,0.218177
594,-7.598,0.218177
595,-7.597,0.218177
596,-7.596,0.218177
597,-7.595,0.218177
598,-7.594,0.218177
599,-7.593,0.218177
600,-7.592,0.218177
601,-7.591,0.218177
602,-7.59,0.218177
603,-7.589,0.218177
