;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,122880
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
288,-0.7904,0.00189756
289,-0.7903,0.00189756
290,-0.7902,0.00189756
291,-0.7901,0.00189756
292,-0.79,0.00189756
293,-0.7899,0.00189756
294,-0.7898,0.00189756
295,-0.7897,0.00189756
296,-0.7896,0.00189756
297,-0.7895,0.00189756
298,-0.7894,0.00189756
299,-0.7893,0.00189756
300,-0.7892,0.00189756
301,-0.7891,0.00189756
302,-0.789,0.00189756
303,-0.7889,0.00189756
304,-0.7888,0.00189756
305,-0.7887,0.00189756
306,-0.7886,0.00189756
307,-0.7885,0.00189756
308,-0.7884,0.00189756
309,-0.7883,0.00189756
310,-0.7882,0.00189756
311,-0.7881,0.00189756
312,-0.788,0.00189756
313,-0.7879,0.00189756
314,-0.7878,0.00189756
315,-0.7877,0.00189756
316,-0.7876,0.00189756
317,-0.7875,0.00189756
318,-0.7874,0.00189756
319,-0.7873,0.00189756
320,-0.7872,0.00189756
321,-0.7871,0.00189756
322,-0.787,0.00189756
323,-0.7869,0.00189756
324,-0.7868,0.00189756
325,-0.7867,0.00189756
326,-0.7866,0.00189756
327,-0.7865,0.00189756
328,-0.7864,0.00189756
329,-0.7863,0.00189756
330,-0.7862,0.00189756
331,-0.7861,0.00189756
332,-0.786,0.00189756
333,-0.7859,0.00189756
334,-0.7858,0.00189756
335,-0.7857,0.00189756
336,-0.7856,0.00189756
337,-0.7855,0.00189756
338,-0.7854,0.00189756
339,-0.7853,0.00189756
340,-0.7852,0.00189756
341,-0.7851,0.00189756
342,-0.785,0.00189756
343,-0.7849,0.00189756
344,-0.7848,0.00189756
345,-0.7847,0.00189756
346,-0.7846,0.00189756
347,-0.7845,0.00189756
348,-0.7844,0.00189756
349,-0.7843,0.00189756
350,-0.7842,0.00189756
351,-0.7841,0.00189756
352,-0.784,0.00189756
353,-0.7839,0.00189756
354,-0.7838,0.00189756
355,-0.7837,0.00189756
356,-0.7836,0.00189756
357,-0.7835,0.00189756
358,-0.7834,0.00189756
359,-0.7833,0.00189756
360,-0.7832,0.00189756
361,-0.7831,0.00189756
362,-0.783,0.00189756
363,-0.7829,0.00189756
364,-0.7828,0.00189756
365,-0.7827,0.00189756
366,-0.7826,0.00189756
367,-0.7825,0.00189756
368,-0.7824,0.00189756
369,-0.7823,0.00189756
370,-0.7822,0.00189756
371,-0.7821,0.00189756
372,-0.782,0.00189756
373,-0.7819,0.00189756
374,-0.7818,0.00189756
375,-0.7817,0.00189756
376,-0.7816,0.00189756
377,-0.7815,0.00189756
378,-0.7814,0.00189756
379,-0.7813,0.00189756
380,-0.7812,0.00189756
381,-0.7811,0.00189756
382,-0.781,0.00189756
383,-0.7809,0.00189756
384,-0.7808,0.00189756
385,-0.7807,0.00189756
386,-0.7806,0.00189756
387,-0.7805,0.00189756
388,-0.7804,0.00189756
