;Scopy version,f4beeb1
;Exported on,mercredi décembre 11/12/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
804,-3.196,0.10607
805,-3.195,0.10607
806,-3.194,0.10607
807,-3.193,0.10607
808,-3.192,0.10607
809,-3.191,0.10607
810,-3.19,0.10607
811,-3.189,0.10607
812,-3.188,0.10607
813,-3.187,0.100853
814,-3.186,0.189535
815,-3.185,0.238223
816,-3.184,0.18084
817,-3.183,0.104331
818,-3.182,0.10607
819,-3.181,0.10607
820,-3.18,0.10607
821,-3.179,0.10607
822,-3.178,0.10607
823,-3.177,0.10607
824,-3.176,0.10607
825,-3.175,0.10607
826,-3.174,0.10607
827,-3.173,0.10607
828,-3.172,0.10607
829,-3.171,0.10607
830,-3.17,0.10607
831,-3.169,0.10607
832,-3.168,0.10607
833,-3.167,0.10607
834,-3.166,0.10607
835,-3.165,0.10607
836,-3.164,0.10607
837,-3.163,0.10607
838,-3.162,0.10607
839,-3.161,0.10607
840,-3.16,0.10607
841,-3.159,0.10607
842,-3.158,0.10607
843,-3.157,0.10607
844,-3.156,0.10607
845,-3.155,0.10607
846,-3.154,0.10607
847,-3.153,0.10607
848,-3.152,0.10607
849,-3.151,0.10607
850,-3.15,0.10607
851,-3.149,0.10607
852,-3.148,0.10607
853,-3.147,0.10607
854,-3.146,0.10607
855,-3.145,0.10607
856,-3.144,0.10607
857,-3.143,0.10607
858,-3.142,0.10607
859,-3.141,0.10607
860,-3.14,0.10607
861,-3.139,0.10607
862,-3.138,0.10607
863,-3.137,0.100853
864,-3.136,0.184318
865,-3.135,0.238223
866,-3.134,0.184318
867,-3.133,0.104331
868,-3.132,0.10607
869,-3.131,0.10607
870,-3.13,0.10607
871,-3.129,0.10607
872,-3.128,0.10607
873,-3.127,0.10607
874,-3.126,0.10607
875,-3.125,0.10607
876,-3.124,0.10607
877,-3.123,0.10607
878,-3.122,0.10607
879,-3.121,0.10607
880,-3.12,0.10607
881,-3.119,0.10607
882,-3.118,0.10607
883,-3.117,0.10607
884,-3.116,0.10607
885,-3.115,0.10607
886,-3.114,0.10607
887,-3.113,0.10607
888,-3.112,0.10607
