;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,106496
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
58539,5.0347,0.228535
58540,5.0348,0.228535
58541,5.0349,0.228535
58542,5.035,0.228535
58543,5.0351,0.228535
58544,5.0352,0.228535
58545,5.0353,0.228535
58546,5.0354,0.228535
58547,5.0355,0.228535
58548,5.0356,0.228535
58549,5.0357,0.228535
58550,5.0358,0.228535
58551,5.0359,0.228535
58552,5.036,0.228535
58553,5.0361,0.228535
58554,5.0362,0.228535
58555,5.0363,0.228535
58556,5.0364,0.228535
58557,5.0365,0.228535
58558,5.0366,0.228535
58559,5.0367,0.228535
58560,5.0368,0.228535
58561,5.0369,0.228535
58562,5.037,0.228535
58563,5.0371,0.228535
58564,5.0372,0.228535
58565,5.0373,0.228535
58566,5.0374,0.228535
58567,5.0375,0.228535
58568,5.0376,0.226879
58569,5.0377,0.226879
58570,5.0378,0.226879
58571,5.0379,0.226879
58572,5.038,0.228535
58573,5.0381,0.228535
58574,5.0382,0.228535
58575,5.0383,0.228535
58576,5.0384,0.228535
58577,5.0385,0.228535
58578,5.0386,0.228535
58579,5.0387,0.228535
58580,5.0388,0.228535
58581,5.0389,0.228535
58582,5.039,0.228535
58583,5.0391,0.228535
58584,5.0392,0.228535
58585,5.0393,0.228535
58586,5.0394,0.228535
58587,5.0395,0.228535
58588,5.0396,0.228535
58589,5.0397,0.228535
58590,5.0398,0.228535
58591,5.0399,0.228535
58592,5.04,0.228535
58593,5.0401,0.228535
58594,5.0402,0.228535
58595,5.0403,0.228535
58596,5.0404,0.228535
58597,5.0405,0.228535
58598,5.0406,0.228535
58599,5.0407,0.228535
58600,5.0408,0.228535
58601,5.0409,0.228535
58602,5.041,0.228535
58603,5.0411,0.228535
58604,5.0412,0.228535
58605,5.0413,0.228535
58606,5.0414,0.228535
58607,5.0415,0.228535
58608,5.0416,0.228535
58609,5.0417,0.228535
58610,5.0418,0.228535
58611,5.0419,0.228535
58612,5.042,0.228535
58613,5.0421,0.228535
58614,5.0422,0.228535
58615,5.0423,0.228535
58616,5.0424,0.228535
58617,5.0425,0.228535
58618,5.0426,0.228535
58619,5.0427,0.228535
58620,5.0428,0.228535
58621,5.0429,0.228535
58622,5.043,0.228535
58623,5.0431,0.228535
58624,5.0432,0.228535
58625,5.0433,0.228535
58626,5.0434,0.228535
58627,5.0435,0.228535
58628,5.0436,0.228535
58629,5.0437,0.228535
58630,5.0438,0.228535
58631,5.0439,0.228535
58632,5.044,0.228535
58633,5.0441,0.228535
58634,5.0442,0.228535
58635,5.0443,0.228535
58636,5.0444,0.228535
58637,5.0445,0.228535
58638,5.0446,0.231847
58639,5.0447,0.231847
58640,5.0448,0.231847
58641,5.0449,0.228535
58642,5.045,0.228535
58643,5.0451,0.228535
58644,5.0452,0.228535
58645,5.0453,0.228535
58646,5.0454,0.228535
58647,5.0455,0.228535
58648,5.0456,0.228535
58649,5.0457,0.228535
58650,5.0458,0.228535
58651,5.0459,0.228535
58652,5.046,0.228535
58653,5.0461,0.228535
58654,5.0462,0.228535
58655,5.0463,0.228535
58656,5.0464,0.228535
58657,5.0465,0.228535
58658,5.0466,0.228535
58659,5.0467,0.228535
58660,5.0468,0.228535
58661,5.0469,0.228535
58662,5.047,0.228535
58663,5.0471,0.228535
58664,5.0472,0.228535
58665,5.0473,0.228535
58666,5.0474,0.228535
58667,5.0475,0.228535
58668,5.0476,0.228535
58669,5.0477,0.228535
58670,5.0478,0.228535
58671,5.0479,0.228535
58672,5.048,0.228535
58673,5.0481,0.228535
58674,5.0482,0.228535
58675,5.0483,0.228535
58676,5.0484,0.228535
58677,5.0485,0.228535
58678,5.0486,0.228535
58679,5.0487,0.228535
58680,5.0488,0.228535
58681,5.0489,0.228535
58682,5.049,0.228535
58683,5.0491,0.228535
58684,5.0492,0.228535
58685,5.0493,0.228535
58686,5.0494,0.228535
58687,5.0495,0.228535
58688,5.0496,0.228535
58689,5.0497,0.228535
58690,5.0498,0.228535
58691,5.0499,0.228535
58692,5.05,0.228535
58693,5.0501,0.228535
58694,5.0502,0.228535
58695,5.0503,0.228535
58696,5.0504,0.228535
58697,5.0505,0.228535
58698,5.0506,0.228535
58699,5.0507,0.228535
58700,5.0508,0.228535
58701,5.0509,0.228535
58702,5.051,0.228535
58703,5.0511,0.228535
58704,5.0512,0.228535
58705,5.0513,0.228535
58706,5.0514,0.228535
58707,5.0515,0.228535
58708,5.0516,0.228535
58709,5.0517,0.228535
58710,5.0518,0.228535
58711,5.0519,0.228535
58712,5.052,0.228535
58713,5.0521,0.231847
58714,5.0522,0.231847
58715,5.0523,0.231847
58716,5.0524,0.231847
58717,5.0525,0.231847
58718,5.0526,0.231847
58719,5.0527,0.231847
58720,5.0528,0.231847
58721,5.0529,0.231847
58722,5.053,0.228535
58723,5.0531,0.228535
58724,5.0532,0.228535
58725,5.0533,0.228535
58726,5.0534,0.228535
58727,5.0535,0.228535
58728,5.0536,0.228535
58729,5.0537,0.228535
58730,5.0538,0.228535
58731,5.0539,0.228535
58732,5.054,0.228535
58733,5.0541,0.228535
58734,5.0542,0.228535
58735,5.0543,0.228535
58736,5.0544,0.228535
58737,5.0545,0.228535
58738,5.0546,0.228535
58739,5.0547,0.228535
58740,5.0548,0.228535
58741,5.0549,0.228535
58742,5.055,0.228535
58743,5.0551,0.228535
58744,5.0552,0.228535
58745,5.0553,0.228535
58746,5.0554,0.228535
58747,5.0555,0.228535
58748,5.0556,0.228535
58749,5.0557,0.228535
58750,5.0558,0.228535
58751,5.0559,0.228535
58752,5.056,0.228535
58753,5.0561,0.228535
58754,5.0562,0.228535
