;Scopy version,f4beeb1
;Exported on,mercredi décembre 11/12/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
456,-3.544,0.133892
457,-3.543,0.13563
458,-3.542,0.133892
459,-3.541,0.133892
460,-3.54,0.13563
461,-3.539,0.133892
462,-3.538,0.13563
463,-3.537,0.13563
464,-3.536,0.133892
465,-3.535,0.13563
466,-3.534,0.133892
467,-3.533,0.133892
468,-3.532,0.13563
469,-3.531,0.133892
470,-3.53,0.13563
471,-3.529,0.13563
472,-3.528,0.133892
473,-3.527,0.13563
474,-3.526,0.133892
475,-3.525,0.133892
476,-3.524,0.13563
477,-3.523,0.130414
478,-3.522,0.13563
479,-3.521,0.13563
480,-3.52,0.133892
481,-3.519,0.13563
482,-3.518,0.133892
483,-3.517,0.133892
484,-3.516,0.13563
485,-3.515,0.130414
486,-3.514,0.13563
487,-3.513,0.13563
488,-3.512,0.133892
489,-3.511,0.13563
490,-3.51,0.133892
491,-3.509,0.13563
492,-3.508,0.13563
493,-3.507,0.130414
494,-3.506,0.13563
495,-3.505,0.13563
496,-3.504,0.133892
497,-3.503,0.13563
498,-3.502,0.133892
499,-3.501,0.133892
500,-3.5,0.13563
501,-3.499,0.130414
502,-3.498,0.13563
503,-3.497,0.13563
504,-3.496,0.133892
505,-3.495,0.13563
506,-3.494,0.133892
507,-3.493,0.133892
508,-3.492,0.13563
509,-3.491,0.130414
510,-3.49,0.13563
511,-3.489,0.13563
512,-3.488,0.133892
513,-3.487,0.13563
514,-3.486,0.133892
515,-3.485,0.13563
516,-3.484,0.133892
517,-3.483,0.163452
518,-3.482,0.118242
519,-3.481,0.0678152
520,-3.48,0.069554
521,-3.479,0.069554
522,-3.478,0.069554
523,-3.477,0.069554
524,-3.476,0.069554
525,-3.475,0.069554
526,-3.474,0.069554
527,-3.473,0.069554
528,-3.472,0.069554
529,-3.471,0.069554
530,-3.47,0.069554
531,-3.469,0.069554
532,-3.468,0.069554
533,-3.467,0.069554
534,-3.466,0.0938979
535,-3.465,0.133892
536,-3.464,0.0678152
537,-3.463,0.069554
538,-3.462,0.069554
539,-3.461,0.069554
540,-3.46,0.069554
541,-3.459,0.069554
542,-3.458,0.069554
543,-3.457,0.069554
544,-3.456,0.069554
545,-3.455,0.069554
546,-3.454,0.069554
547,-3.453,0.069554
548,-3.452,0.069554
549,-3.451,0.0643375
550,-3.45,0.15128
551,-3.449,0.0730317
552,-3.448,0.069554
553,-3.447,0.069554
554,-3.446,0.069554
555,-3.445,0.069554
556,-3.444,0.069554
557,-3.443,0.069554
558,-3.442,0.069554
559,-3.441,0.069554
560,-3.44,0.069554
561,-3.439,0.069554
562,-3.438,0.069554
563,-3.437,0.069554
564,-3.436,0.0643375
565,-3.435,0.125197
566,-3.434,0.102592
567,-3.433,0.069554
568,-3.432,0.069554
569,-3.431,0.069554
570,-3.43,0.069554
571,-3.429,0.069554
572,-3.428,0.069554
573,-3.427,0.069554
574,-3.426,0.069554
575,-3.425,0.069554
576,-3.424,0.069554
577,-3.423,0.069554
578,-3.422,0.069554
579,-3.421,0.069554
580,-3.42,0.081726
581,-3.419,0.142586
582,-3.418,0.0678152
583,-3.417,0.069554
584,-3.416,0.069554
585,-3.415,0.069554
586,-3.414,0.069554
587,-3.413,0.069554
588,-3.412,0.069554
589,-3.411,0.069554
590,-3.41,0.069554
591,-3.409,0.069554
592,-3.408,0.069554
593,-3.407,0.069554
594,-3.406,0.0712929
595,-3.405,0.0625986
596,-3.404,0.149541
597,-3.403,0.0765094
598,-3.402,0.069554
599,-3.401,0.069554
600,-3.4,0.069554
601,-3.399,0.069554
602,-3.398,0.069554
603,-3.397,0.069554
604,-3.396,0.069554
605,-3.395,0.069554
606,-3.394,0.069554
607,-3.393,0.069554
608,-3.392,0.069554
609,-3.391,0.069554
610,-3.39,0.0643375
611,-3.389,0.116503
612,-3.388,0.113025
613,-3.387,0.0678152
614,-3.386,0.069554
615,-3.385,0.069554
616,-3.384,0.069554
617,-3.383,0.069554
618,-3.382,0.069554
619,-3.381,0.069554
620,-3.38,0.069554
621,-3.379,0.069554
622,-3.378,0.069554
623,-3.377,0.069554
624,-3.376,0.069554
625,-3.375,0.069554
626,-3.374,0.0782483
627,-3.373,0.146063
628,-3.372,0.0678152
629,-3.371,0.069554
630,-3.37,0.069554
631,-3.369,0.069554
632,-3.368,0.069554
633,-3.367,0.069554
634,-3.366,0.069554
635,-3.365,0.069554
636,-3.364,0.069554
637,-3.363,0.069554
638,-3.362,0.069554
639,-3.361,0.069554
640,-3.36,0.069554
641,-3.359,0.0643375
642,-3.358,0.0956368
643,-3.357,0.0678152
644,-3.356,0.069554
645,-3.355,0.0712929
646,-3.354,0.0747706
647,-3.353,0.069554
648,-3.352,0.069554
649,-3.351,0.069554
650,-3.35,0.0678152
651,-3.349,0.0765094
652,-3.348,0.0747706
653,-3.347,0.0712929
654,-3.346,0.0712929
655,-3.345,0.0712929
656,-3.344,0.0712929
657,-3.343,0.0712929
658,-3.342,0.0712929
659,-3.341,0.0712929
660,-3.34,0.0712929
661,-3.339,0.0712929
662,-3.338,0.0712929
663,-3.337,0.0712929
664,-3.336,0.0712929
665,-3.335,0.0712929
666,-3.334,0.0712929
667,-3.333,0.0712929
668,-3.332,0.0712929
669,-3.331,0.0712929
670,-3.33,0.0712929
671,-3.329,0.0712929
672,-3.328,0.0712929
673,-3.327,0.0712929
674,-3.326,0.0712929
675,-3.325,0.0712929
676,-3.324,0.0712929
677,-3.323,0.0712929
678,-3.322,0.0712929
679,-3.321,0.0712929
680,-3.32,0.0712929
681,-3.319,0.0712929
682,-3.318,0.0712929
683,-3.317,0.0712929
684,-3.316,0.0712929
685,-3.315,0.0712929
686,-3.314,0.0712929
687,-3.313,0.0712929
688,-3.312,0.0712929
689,-3.311,0.0712929
690,-3.31,0.0712929
691,-3.309,0.0712929
692,-3.308,0.0712929
693,-3.307,0.0712929
694,-3.306,0.0712929
695,-3.305,0.0712929
696,-3.304,0.0712929
697,-3.303,0.0712929
698,-3.302,0.0712929
699,-3.301,0.0712929
700,-3.3,0.0712929
701,-3.299,0.0712929
702,-3.298,0.0712929
703,-3.297,0.0712929
704,-3.296,0.0712929
705,-3.295,0.0712929
706,-3.294,0.0712929
707,-3.293,0.0712929
708,-3.292,0.0712929
709,-3.291,0.0712929
710,-3.29,0.0712929
711,-3.289,0.0712929
712,-3.288,0.0712929
713,-3.287,0.0712929
714,-3.286,0.0712929
715,-3.285,0.0712929
716,-3.284,0.0712929
717,-3.283,0.0712929
718,-3.282,0.0712929
719,-3.281,0.0712929
720,-3.28,0.0712929
721,-3.279,0.0712929
722,-3.278,0.0712929
723,-3.277,0.0712929
724,-3.276,0.0712929
725,-3.275,0.0712929
726,-3.274,0.0730317
727,-3.273,0.144325
728,-3.272,0.159974
729,-3.271,0.147802
730,-3.27,0.0973756
731,-3.269,0.069554
732,-3.268,0.0712929
733,-3.267,0.0712929
734,-3.266,0.0712929
735,-3.265,0.0712929
736,-3.264,0.0712929
737,-3.263,0.0712929
738,-3.262,0.0712929
739,-3.261,0.0712929
740,-3.26,0.0712929
741,-3.259,0.0712929
742,-3.258,0.0712929
743,-3.257,0.0712929
744,-3.256,0.0712929
745,-3.255,0.0712929
746,-3.254,0.0712929
747,-3.253,0.0712929
748,-3.252,0.0712929
749,-3.251,0.0712929
750,-3.25,0.0712929
751,-3.249,0.0712929
752,-3.248,0.0712929
753,-3.247,0.0712929
754,-3.246,0.0712929
755,-3.245,0.0712929
756,-3.244,0.0712929
757,-3.243,0.0712929
758,-3.242,0.0712929
759,-3.241,0.0712929
760,-3.24,0.0712929
761,-3.239,0.0712929
762,-3.238,0.0712929
763,-3.237,0.0712929
764,-3.236,0.0712929
765,-3.235,0.0712929
766,-3.234,0.0712929
767,-3.233,0.0712929
768,-3.232,0.0712929
769,-3.231,0.0712929
770,-3.23,0.0712929
771,-3.229,0.0712929
772,-3.228,0.0712929
773,-3.227,0.0712929
774,-3.226,0.0712929
775,-3.225,0.0712929
776,-3.224,0.0712929
777,-3.223,0.0712929
778,-3.222,0.0712929
779,-3.221,0.0712929
780,-3.22,0.0712929
781,-3.219,0.0712929
782,-3.218,0.0712929
783,-3.217,0.0712929
784,-3.216,0.0712929
785,-3.215,0.0712929
786,-3.214,0.0712929
787,-3.213,0.0712929
788,-3.212,0.0712929
789,-3.211,0.0712929
790,-3.21,0.0712929
791,-3.209,0.0712929
792,-3.208,0.0712929
793,-3.207,0.0712929
794,-3.206,0.0712929
795,-3.205,0.0712929
796,-3.204,0.0712929
797,-3.203,0.0712929
798,-3.202,0.0712929
799,-3.201,0.0712929
800,-3.2,0.0712929
801,-3.199,0.0730317
802,-3.198,0.144325
803,-3.197,0.159974
804,-3.196,0.147802
805,-3.195,0.0973756
806,-3.194,0.069554
807,-3.193,0.0712929
808,-3.192,0.0712929
809,-3.191,0.0712929
810,-3.19,0.0712929
811,-3.189,0.0712929
812,-3.188,0.0712929
813,-3.187,0.0712929
814,-3.186,0.0712929
815,-3.185,0.0712929
816,-3.184,0.0712929
817,-3.183,0.0712929
818,-3.182,0.0712929
819,-3.181,0.0712929
820,-3.18,0.0712929
821,-3.179,0.0712929
822,-3.178,0.0712929
823,-3.177,0.0712929
824,-3.176,0.0712929
825,-3.175,0.0712929
826,-3.174,0.0712929
827,-3.173,0.0712929
828,-3.172,0.0712929
829,-3.171,0.0712929
830,-3.17,0.0712929
831,-3.169,0.0712929
832,-3.168,0.0712929
833,-3.167,0.0712929
834,-3.166,0.0712929
835,-3.165,0.0712929
836,-3.164,0.0712929
837,-3.163,0.0712929
838,-3.162,0.0712929
839,-3.161,0.0712929
840,-3.16,0.0712929
841,-3.159,0.0712929
842,-3.158,0.0712929
843,-3.157,0.0712929
844,-3.156,0.0712929
845,-3.155,0.0712929
846,-3.154,0.0712929
847,-3.153,0.0712929
848,-3.152,0.0712929
849,-3.151,0.0712929
850,-3.15,0.0712929
851,-3.149,0.0712929
852,-3.148,0.0712929
853,-3.147,0.0712929
854,-3.146,0.0712929
855,-3.145,0.0712929
856,-3.144,0.0712929
857,-3.143,0.0712929
858,-3.142,0.0712929
859,-3.141,0.0712929
860,-3.14,0.0712929
861,-3.139,0.0712929
862,-3.138,0.0712929
863,-3.137,0.0712929
864,-3.136,0.0712929
865,-3.135,0.0712929
866,-3.134,0.0712929
867,-3.133,0.0712929
868,-3.132,0.0712929
869,-3.131,0.0712929
870,-3.13,0.0712929
871,-3.129,0.0712929
872,-3.128,0.0712929
873,-3.127,0.0712929
874,-3.126,0.0712929
875,-3.125,0.0712929
876,-3.124,0.0712929
877,-3.123,0.146063
878,-3.122,0.161713
879,-3.121,0.147802
880,-3.12,0.0973756
881,-3.119,0.069554
882,-3.118,0.0712929
883,-3.117,0.0712929
884,-3.116,0.0712929
885,-3.115,0.0712929
886,-3.114,0.0712929
887,-3.113,0.0712929
888,-3.112,0.0712929
889,-3.111,0.0712929
890,-3.11,0.0712929
891,-3.109,0.0712929
892,-3.108,0.0712929
893,-3.107,0.0712929
894,-3.106,0.0712929
895,-3.105,0.0712929
896,-3.104,0.0712929
897,-3.103,0.0712929
898,-3.102,0.0712929
899,-3.101,0.0712929
900,-3.1,0.0712929
901,-3.099,0.0712929
902,-3.098,0.0712929
903,-3.097,0.0712929
904,-3.096,0.0712929
905,-3.095,0.0712929
906,-3.094,0.0712929
907,-3.093,0.0712929
908,-3.092,0.0712929
909,-3.091,0.0712929
910,-3.09,0.0712929
911,-3.089,0.0712929
912,-3.088,0.0712929
913,-3.087,0.0712929
914,-3.086,0.0712929
915,-3.085,0.0712929
916,-3.084,0.0712929
917,-3.083,0.0712929
918,-3.082,0.0712929
919,-3.081,0.0712929
920,-3.08,0.0712929
921,-3.079,0.0712929
922,-3.078,0.0712929
923,-3.077,0.0712929
924,-3.076,0.0712929
925,-3.075,0.0712929
926,-3.074,0.0712929
927,-3.073,0.0712929
928,-3.072,0.0712929
929,-3.071,0.0712929
930,-3.07,0.0712929
931,-3.069,0.0712929
932,-3.068,0.0712929
933,-3.067,0.0712929
934,-3.066,0.0712929
935,-3.065,0.0712929
936,-3.064,0.0712929
937,-3.063,0.0712929
938,-3.062,0.0712929
939,-3.061,0.0712929
940,-3.06,0.0712929
941,-3.059,0.0712929
942,-3.058,0.0712929
943,-3.057,0.0712929
944,-3.056,0.0712929
945,-3.055,0.0712929
946,-3.054,0.0712929
947,-3.053,0.0712929
948,-3.052,0.0712929
949,-3.051,0.0712929
950,-3.05,0.0712929
951,-3.049,0.0730317
952,-3.048,0.144325
953,-3.047,0.161713
954,-3.046,0.147802
955,-3.045,0.0973756
956,-3.044,0.069554
957,-3.043,0.0712929
958,-3.042,0.0712929
959,-3.041,0.0712929
960,-3.04,0.0712929
961,-3.039,0.0712929
962,-3.038,0.0712929
963,-3.037,0.0712929
964,-3.036,0.0712929
965,-3.035,0.0712929
966,-3.034,0.0712929
967,-3.033,0.0712929
968,-3.032,0.0712929
969,-3.031,0.0712929
970,-3.03,0.0712929
971,-3.029,0.0712929
972,-3.028,0.0712929
973,-3.027,0.0712929
974,-3.026,0.0712929
975,-3.025,0.0712929
976,-3.024,0.0712929
977,-3.023,0.0712929
978,-3.022,0.0712929
979,-3.021,0.0712929
980,-3.02,0.0712929
