;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,65536
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
513,-0.7679,0.128718
514,-0.7678,0.128718
515,-0.7677,0.128718
516,-0.7676,0.128718
517,-0.7675,0.128718
518,-0.7674,0.128718
519,-0.7673,0.128718
520,-0.7672,0.128718
521,-0.7671,0.128718
522,-0.767,0.128718
523,-0.7669,0.128718
524,-0.7668,0.128718
525,-0.7667,0.128718
526,-0.7666,0.128718
527,-0.7665,0.128718
528,-0.7664,0.128718
529,-0.7663,0.128718
530,-0.7662,0.128718
531,-0.7661,0.128718
532,-0.766,0.128718
533,-0.7659,0.128718
534,-0.7658,0.128718
535,-0.7657,0.128718
536,-0.7656,0.128718
537,-0.7655,0.128718
538,-0.7654,0.128718
539,-0.7653,0.128718
540,-0.7652,0.128718
541,-0.7651,0.128718
542,-0.765,0.128718
543,-0.7649,0.128718
544,-0.7648,0.128718
545,-0.7647,0.128718
546,-0.7646,0.128718
547,-0.7645,0.128718
548,-0.7644,0.128718
549,-0.7643,0.128718
550,-0.7642,0.128718
551,-0.7641,0.128718
552,-0.764,0.128718
553,-0.7639,0.128718
554,-0.7638,0.128718
555,-0.7637,0.128718
556,-0.7636,0.128718
557,-0.7635,0.128718
558,-0.7634,0.128718
559,-0.7633,0.128718
560,-0.7632,0.128718
561,-0.7631,0.128718
562,-0.763,0.128718
563,-0.7629,0.128718
564,-0.7628,0.130374
565,-0.7627,0.130374
566,-0.7626,0.130374
567,-0.7625,0.130374
568,-0.7624,0.128718
569,-0.7623,0.128718
570,-0.7622,0.128718
571,-0.7621,0.128718
572,-0.762,0.130374
573,-0.7619,0.130374
574,-0.7618,0.130374
575,-0.7617,0.130374
576,-0.7616,0.130374
577,-0.7615,0.130374
578,-0.7614,0.130374
579,-0.7613,0.130374
580,-0.7612,0.130374
581,-0.7611,0.130374
582,-0.761,0.130374
583,-0.7609,0.130374
584,-0.7608,0.130374
585,-0.7607,0.130374
586,-0.7606,0.130374
587,-0.7605,0.130374
588,-0.7604,0.130374
589,-0.7603,0.130374
590,-0.7602,0.130374
591,-0.7601,0.130374
592,-0.76,0.130374
593,-0.7599,0.130374
594,-0.7598,0.130374
595,-0.7597,0.130374
596,-0.7596,0.130374
597,-0.7595,0.130374
598,-0.7594,0.130374
599,-0.7593,0.130374
600,-0.7592,0.130374
601,-0.7591,0.130374
602,-0.759,0.130374
603,-0.7589,0.130374
604,-0.7588,0.130374
605,-0.7587,0.130374
606,-0.7586,0.130374
607,-0.7585,0.130374
608,-0.7584,0.130374
609,-0.7583,0.130374
610,-0.7582,0.130374
611,-0.7581,0.130374
612,-0.758,0.130374
613,-0.7579,0.130374
614,-0.7578,0.130374
615,-0.7577,0.130374
616,-0.7576,0.130374
617,-0.7575,0.130374
618,-0.7574,0.130374
619,-0.7573,0.130374
620,-0.7572,0.130374
